SeaLevel,Age(Ma)
-19.41,2.97322
-2.83,2.97513
-6.55,2.97705
3.89,2.97897
27.24,2.98089
4.45,2.98281
20.42,2.98473
18.54,2.98665
12.36,2.9886
9.26,2.99063
4.31,2.99266
-5.57,2.99511
-8.7,2.99878
-14.26,3.00073
-13.66,3.00278
-11.22,3.00522
-32.16,3.00766
-11.88,3.01037
-26.05,3.01308
-10.69,3.01606
-9.48,3.01856
-10.73,3.02106
-14.44,3.02309
-11.99,3.02509
-2.78,3.02709
-7.1,3.02909
19.34,3.03109
11.94,3.03309
10.08,3.0351
11.3,3.03732
8.82,3.03954
-0.43,3.04175
2.63,3.04397
-12.77,3.04597
0.75,3.04819
-19.57,3.05041
-4.82,3.05263
13,3.05507
9.3,3.05724
-3.03,3.0594
18.49,3.06157
14.78,3.06373
7.38,3.0659
14.13,3.06857
19.65,3.07128
8.55,3.07398
10.38,3.07669
9.74,3.07939
10.33,3.0821
-6.91,3.08469
-0.17,3.08726
-2.65,3.08985
-7.59,3.09244
-0.23,3.09503
-10.09,3.09761
4.66,3.10019
12.04,3.10278
-3.34,3.10537
6.5,3.10795
-13.19,3.11054
5.27,3.11312
-12.57,3.1157
-2.73,3.11829
-26.11,3.12088
-2.11,3.12346
-2.73,3.12604
-20.57,3.12863
-19.95,3.13122
-25.49,3.13342
-37.8,3.13549
-32.88,3.13759
-32.88,3.13977
-13.8,3.14224
-12.57,3.14472
-17.49,3.14702
2.2,3.14995
-0.88,3.15305
7.12,3.15615
-1.5,3.15925
-2.11,3.16234
-0.88,3.16544
-11.34,3.16836
-9.49,3.17083
-8.26,3.17355
-16.88,3.17852
-11.34,3.181
-8.26,3.18349
5.89,3.18659
7.12,3.18944
8.35,3.19285
-2.73,3.19655
4.66,3.2011
-8.84,3.20594
-10.68,3.20736
5.33,3.20964
-5.72,3.21277
4.76,3.21533
2.93,3.21789
1.09,3.21988
-3.21,3.22076
-9.35,3.22301
7.89,3.22365
3.58,3.22429
4.82,3.2259
5.45,3.22751
6.68,3.22783
-1.93,3.22848
-0.68,3.23059
7.94,3.23168
1.2,3.23574
1.22,3.24016
-1.21,3.24458
13.59,3.24901
2.53,3.25247
13.63,3.25581
6.88,3.25891
5.06,3.26302
11.25,3.26809
6.97,3.2727
2.08,3.27776
2.11,3.28191
-4.63,3.28606
-40.3,3.28861
-35.97,3.29269
-23.64,3.29645
-27.31,3.29987
-40.21,3.30315
-28.5,3.30643
-17.4,3.3097
-11.82,3.31602
-13.65,3.31905
-10.55,3.32233
-0.68,3.32561
-17.89,3.32861
-2.5,3.33093
-40.63,3.33303
-28.93,3.33512
-40.6,3.33709
-22.13,3.33903
-26.43,3.34096
-26.41,3.3429
-27.63,3.34483
-15.93,3.34685
-22.07,3.34927
-15.28,3.35168
-11.58,3.3541
-12.17,3.35652
-27.54,3.35894
7.55,3.36135
-5.36,3.36377
2.04,3.36618
2.67,3.3686
1.46,3.37102
0.24,3.37343
3.33,3.37585
-2.19,3.37827
3.36,3.38069
1.53,3.38267
-20.61,3.3846
0.94,3.38656
-5.81,3.38858
1.58,3.3906
-4.56,3.39261
2.84,3.39463
21.31,3.39665
17.63,3.3986
-8.82,3.4005
-11.28,3.40239
-0.2,3.40429
-2.66,3.40618
1.64,3.40806
1.03,3.40994
9.64,3.41166
-2.05,3.41333
1.03,3.41496
-2.66,3.41646
-10.66,3.41797
-3.28,3.41947
-7.59,3.42098
-14.36,3.42248
-9.43,3.42399
-8.82,3.42549
-2.05,3.427
-5.74,3.42851
2.26,3.43001
2.87,3.43151
18.87,3.43302
7.8,3.43463
12.72,3.43631
17.64,3.43796
18.26,3.43979
20.1,3.44162
15.18,3.44345
-5.74,3.44537
5.33,3.44732
9.64,3.44928
5.33,3.45123
16.41,3.45347
20.72,3.4559
8.41,3.45834
14.56,3.46078
6.57,3.46322
1.03,3.46566
7.8,3.46809
14.56,3.47011
13.95,3.47207
10.26,3.47402
29.95,3.47597
19.49,3.47792
15.79,3.47987
20.1,3.48182
19.49,3.48377
13.33,3.48573
8.41,3.48768
12.1,3.48963
17.03,3.49177
11.49,3.49333
16.41,3.49372
17.03,3.49431
15.18,3.49548
15.79,3.49548
14.56,3.49705
26.87,3.49885
17.02,3.50146
25.01,3.50346
13.93,3.50546
21.3,3.50747
19.45,3.50927
18.21,3.51192
12.66,3.51536
7.11,3.51849
-12.59,3.52131
0.32,3.52412
8.92,3.52707
5.22,3.53041
24.89,3.53408
16.88,3.53778
9.48,3.54117
3.93,3.54452
7.61,3.54751
10.06,3.55049
11.9,3.55348
10.65,3.55646
6.33,3.55945
10.01,3.56243
11.85,3.56542
18.61,3.5684
24.13,3.57139
10.58,3.57437
12.42,3.57753
0.1,3.58072
3.78,3.5839
-3.62,3.58708
11.14,3.59027
14.2,3.59345
16.65,3.59672
12.33,3.6
4.31,3.60329
14.74,3.60657
31.94,3.60985
20.84,3.61314
15.28,3.61652
-0.13,3.62022
-2.01,3.62391
-1.42,3.62761
-14.99,3.6313
3.45,3.6349
20.03,3.63819
17.55,3.64049
19.37,3.64475
18.73,3.64804
25.47,3.65132
19.29,3.65457
10.65,3.65778
3.24,3.66099
-2.32,3.66453
-6.65,3.66774
-2.99,3.6716
1.29,3.67514
3.72,3.67835
17.23,3.68202
15.97,3.68583
33.17,3.68963
9.14,3.69344
11.57,3.6976
22,3.70098
12.12,3.70455
6.55,3.70812
2.2,3.71169
0.32,3.71526
8.9,3.71872
23.64,3.72177
12.53,3.7245
16.2,3.72724
27.85,3.73028
19.21,3.73302
19.8,3.73576
19.16,3.7385
19.74,3.74154
14.79,3.74428
5.53,3.74704
17.19,3.75022
17.77,3.75308
23.28,3.75595
29.41,3.75881
25.07,3.76199
31.16,3.76751
19.44,3.7703
6.49,3.77351
0.3,3.7764
-2.2,3.78025
16.84,3.7841
17.41,3.78796
8.75,3.79262
10.56,3.79618
6.21,3.80081
8.64,3.80508
3.06,3.80935
11.64,3.8139
16.53,3.81911
14.03,3.82391
-1.4,3.82902
-7.58,3.83312
7.18,3.83387
21.3,3.83797
29.27,3.84208
32.32,3.84544
32.9,3.84944
10.72,3.85366
27.92,3.85789
24.81,3.86202
10.01,3.86537
8.14,3.86906
1.35,3.87221
0.7,3.87608
19.74,3.88001
17.87,3.88359
8,3.88645
26.44,3.88895
11.04,3.8911
6.1,3.8936
12.23,3.89646
14.66,3.90074
10.95,3.90324
17.7,3.9061
17.69,3.90682
18.28,3.90968
18.28,3.91039
14.56,3.91325
-0.2,3.91325
10.85,3.91607
5.29,3.91854
8.96,3.92135
15.71,3.92451
17.52,3.92873
24.87,3.93324
25.45,3.9373
2.04,3.94137
6.94,3.94458
2.61,3.94744
6.89,3.95051
22.25,3.9535
16.08,3.9557
5.6,3.9583
7.43,3.96073
7.41,3.96316
6.15,3.96626
1.82,3.96958
7.33,3.97289
-6.23,3.97687
4.2,3.98018
-14.9,3.98305
-5.68,3.98526
-1.4,3.98797
-11.26,3.99046
-3.28,3.99294
-15.6,3.99472
-32.23,3.99705
-25.49,4.00003
-15.06,4.00302
-18.77,4.00591
13.81,4.00926
-5.29,4.01231
-15.16,4.01505
-1.04,4.01779
3.24,4.02083
13.06,4.02388
18.57,4.02692
1.93,4.03015
0.66,4.03392
11.71,4.03743
4.91,4.04097
-8.66,4.04451
-17.31,4.04826
-13.04,4.05219
-13.69,4.05612
-10.03,4.06005
-13.76,4.06398
-0.26,4.06792
-0.3,4.07195
8.9,4.07598
5.16,4.08097
11.88,4.08641
3.83,4.09202
4.4,4.09644
12.37,4.10047
7.4,4.10388
6.74,4.10765
-0.68,4.1112
-5.03,4.11492
1.08,4.1184
17.65,4.12187
23.78,4.1245
13.9,4.12711
12.03,4.12947
9.54,4.13182
5.21,4.13369
5.8,4.13556
2.09,4.13744
22.38,4.13884
19.9,4.14065
3.88,4.1427
7.54,4.14475
10.59,4.14709
11.8,4.14943
0.07,4.15223
-2.42,4.15535
-3.08,4.1588
1.8,4.16258
22.67,4.16667
21.39,4.17077
20.11,4.17541
15.75,4.18002
11.39,4.18462
19.96,4.18784
7,4.19109
17.44,4.19326
12.49,4.19542
14.93,4.19722
5.07,4.19903
13.03,4.20156
12.99,4.20382
7.4,4.20766
18.99,4.21377
1.72,4.21655
12.76,4.21901
-9.43,4.22123
17,4.22339
15.13,4.22496
16.33,4.22673
12.62,4.22811
9.52,4.22969
-4.05,4.23186
-2.86,4.23423
3.87,4.23686
14.28,4.24015
14.23,4.24284
0.66,4.24552
3.08,4.24821
-13.58,4.25126
-15.48,4.2545
2.31,4.25805
-4.52,4.26161
-4.57,4.26485
0.92,4.26829
-4.05,4.27139
14.35,4.27526
16.73,4.28013
16.12,4.28013
24.04,4.28519
4.24,4.29221
-10.59,4.29608
2.9,4.29926
4.06,4.30278
8.91,4.30579
13.16,4.30861
-4.75,4.31142
-1.73,4.31429
12.97,4.31717
22.75,4.32005
20.23,4.32291
29.39,4.32579
16.41,4.32867
-10.11,4.33154
15.66,4.33489
30.35,4.33813
19.19,4.34208
12.95,4.34588
8.56,4.34994
29.39,4.35397
0.39,4.35784
12.61,4.36172
-9.01,4.3656
1.36,4.36947
7.43,4.37335
3.65,4.37723
-0.74,4.38111
0.41,4.38477
8.35,4.38764
12.59,4.39051
7.6,4.39337
-8.46,4.39623
2.56,4.39904
2.49,4.40178
-8.66,4.40479
1.74,4.40752
-10.63,4.40997
3.45,4.4127
10.78,4.41516
3.95,4.41753
-9.65,4.42006
-2.94,4.42242
3.15,4.42503
12.32,4.42765
8.56,4.43026
-0.73,4.43287
20.12,4.43547
4.68,4.43809
-15.08,4.4407
7.63,4.44331
1.42,4.44563
23.51,4.44772
5.62,4.44981
8.64,4.45211
22.74,4.4542
10.38,4.45629
-6.28,4.45817
1.06,4.46025
30.54,4.46234
12.64,4.46464
8.28,4.46672
13.15,4.46881
11.87,4.47069
21.05,4.47278
19.78,4.47466
11.73,4.47675
10.44,4.47884
22.68,4.48152
6.61,4.48472
10.22,4.48798
5.83,4.49142
7.58,4.49512
-6.66,4.49882
4.33,4.5026
19.61,4.50674
3.52,4.51087
2.8,4.51542
16.84,4.51995
-10.32,4.52392
-16.55,4.52713
-7.99,4.52951
-19.72,4.53129
-9.93,4.53352
-8.75,4.53578
4.72,4.53857
7.11,4.54163
-0.36,4.54525
11.91,4.54693
12.5,4.54804
6.93,4.54944
1.36,4.55083
3.18,4.55167
3.13,4.55389
3.07,4.55668
2.36,4.56078
-8.12,4.56131
5.99,4.56344
-0.21,4.56538
0.97,4.5673
-4.61,4.56922
0.89,4.57114
-19.45,4.57242
-13.96,4.57442
-28.15,4.57622
-20.79,4.57722
-6.04,4.57782
-17.76,4.57922
-11.03,4.58082
-7.39,4.58295
-0.07,4.5858
-6.28,4.58811
-11.86,4.58981
-7.58,4.5912
-5.16,4.59312
-0.93,4.59626
-5.31,4.5994
-1.67,4.60184
5.69,4.60327
-7.25,4.6047
-2.36,4.60613
-6.69,4.60743
-7.33,4.6086
-16.58,4.6101
-20.31,4.61194
-5.57,4.61378
-33.29,4.61552
-5.64,4.61756
-14.29,4.61961
-2.03,4.62179
10.24,4.62396
-8.25,4.62595
-14.44,4.62793
-4.63,4.6299
-25.59,4.63188
-4.09,4.63368
-17.05,4.63579
-9.7,4.6379
4.41,4.64002
-4.86,4.64213
9.87,4.64424
4.91,4.64656
3.02,4.64867
0.53,4.65078
-17.36,4.65311
-17.4,4.65522
-11.28,4.65733
-7.02,4.65944
-2.74,4.66116
0.92,4.66314
-2.81,4.66512
3.3,4.66731
6.33,4.66995
-0.49,4.67281
6.21,4.67656
12.26,4.68249
-22.29,4.68777
-26.64,4.68983
-21.12,4.69086
-22.98,4.69189
-18.7,4.69312
-5.8,4.69456
-3.38,4.69641
-14.49,4.69824
-10.21,4.69989
-18.83,4.70081
-20.07,4.70191
-19.46,4.70246
-12.09,4.70338
-15.79,4.70429
-1.04,4.70704
-12.79,4.71263
-12.19,4.7151
-4.21,4.71659
-16.53,4.7179
-12.23,4.71937
-11.64,4.72179
-2.43,4.72388
-4.29,4.72534
-2.45,4.72647
-14.15,4.72711
-24.62,4.72808
-18.47,4.72905
-20.34,4.7313
-18.53,4.73565
-26.55,4.73761
-8.1,4.73886
-11.8,4.73976
-5.04,4.74083
-2.6,4.74281
-4.45,4.74298
-6.92,4.74478
-0.18,4.74716
-5.1,4.74716
3.5,4.74933
-3.89,4.74973
-9.44,4.75052
-21.14,4.75151
-7.6,4.75172
-6.99,4.75193
0.99,4.75404
-5.79,4.75594
5.27,4.75762
5.25,4.75931
4.01,4.76079
-6.47,4.7629
-5.26,4.76501
-16.97,4.76755
-24.39,4.77156
-21.41,4.78147
-6.06,4.78534
3.77,4.7874
-5.48,4.78975
-3.66,4.79186
-4.29,4.79396
6.77,4.79537
8.6,4.79748
-0.66,4.80012
-7.43,4.80363
2.4,4.80832
-5,4.8136
-20.39,4.81641
-8.09,4.81824
-6.24,4.81929
-6.25,4.8206
-10.56,4.82139
2.36,4.82244
-4.41,4.82349
3.59,4.82479
18.97,4.82646
10.34,4.83003
10.93,4.84235
-22.31,4.84419
-27.23,4.84576
-24.16,4.84734
-41.39,4.84865
-34.01,4.85048
-27.87,4.8534
-29.11,4.85787
-24.81,4.86107
15.18,4.86278
-4.51,4.86345
-19.28,4.86436
-3.9,4.86486
-5.13,4.8661
-8.83,4.86635
-1.45,4.86809
-4.53,4.86933
10.85,4.87057
-2.69,4.87181
-0.23,4.87305
11.46,4.87379
5.3,4.87553
4.07,4.87603
-4.55,4.87826
-7.02,4.88114
-8.26,4.88412
-17.49,4.88711
-16.89,4.88983
-29.81,4.89207
-34.13,4.89451
-33.52,4.89741
-39.06,4.89935
-32.91,4.90125
-27.38,4.90297
-16.92,4.90435
-31.07,4.9059
-13.85,4.90763
-7.69,4.90936
-5.24,4.91109
3.99,4.91299
2.76,4.91471
-2.17,4.91644
-7.71,4.91799
-8.94,4.91989
-2.79,4.92161
-10.17,4.92351
-7.71,4.92506
-1.56,4.92679
-5.26,4.92851
-4.03,4.93047
-1.57,4.93243
-5.27,4.93459
-13.27,4.93694
-11.42,4.9389
7.03,4.94066
-15.74,4.94242
-13.89,4.94424
-14.51,4.94571
-14.52,4.94992
-10.83,4.95367
-7.14,4.95741
-1.61,4.96099
-3.46,4.96497
-12.69,4.96935
-15.78,4.97413
4.52,4.97797
-1.02,4.98113
-13.33,4.98323
1.43,4.98709
2.66,4.99165
9.42,4.99773
-11.5,4.99773
6.96,4.99935
-1.66,5.00064
5.71,5.00388
0.77,5.00776
-0.46,5.00809
-6.01,5.01068
-3.56,5.01428
-4.19,5.01756
-14.05,5.02137
0.7,5.02543
-1.16,5.02973
4.36,5.03403
4.96,5.03876
-1.21,5.04391
-2.46,5.04703
-23.39,5.05088
-21.56,5.05473
-14.81,5.05857
-13.59,5.06165
-4.99,5.06665
-10.55,5.0705
-5.64,5.07396
-4.42,5.0778
0.49,5.08165
-9.99,5.08603
0.45,5.09216
13.35,5.09679
-8.21,5.10104
12.69,5.10486
1.59,5.10911
15.1,5.11274
20,5.1159
-4.63,5.11871
-5.26,5.12071
-0.35,5.12268
-16.97,5.12433
-12.67,5.12598
-13.3,5.1273
-6.54,5.12928
-1.64,5.13231
-5.34,5.13358
8.19,5.13506
-1.67,5.13674
27.24,5.13885
12.46,5.14096
9.98,5.14295
23.51,5.14492
17.96,5.14679
24.71,5.14861
10.55,5.15044
5,5.15181
3.76,5.1534
-5.48,5.15477
0.67,5.15591
2.51,5.15728
-4.89,5.15842
6.18,5.16001
-2.44,5.16161
-2.46,5.16366
-2.48,5.16753
-1.28,5.17202
-7.46,5.17555
-6.86,5.17811
-23.48,5.18003
-24.73,5.18228
-17.98,5.18484
-12.46,5.18773
-13.09,5.19093
-19.27,5.19414
-16.21,5.1968
-4.53,5.19851
-0.23,5.20022
20.07,5.20159
2.22,5.2033
-0.25,5.20466
0.36,5.20672
10.2,5.20866
-3.35,5.21207
3.39,5.21684
-4,5.22013
1.53,5.22192
1.52,5.22371
1.52,5.2255
5.2,5.22699
5.81,5.22878
5.8,5.23236
6.39,5.23832
-0.4,5.24285
1.44,5.24524
-1.03,5.24697
1.43,5.24871
14.96,5.25002
-6.58,5.25154
-3.56,5.26409
-6.64,5.266
-1.72,5.26773
17.34,5.26912
-4.2,5.27048
-31.89,5.27157
-10.98,5.27309
1.94,5.27439
3.78,5.27591
1.93,5.27743
1.3,5.27978
5.6,5.28249
10.51,5.28493
9.89,5.28765
4.34,5.29037
7.4,5.29517
-3.69,5.30054
10.48,5.30519
-2.41,5.3102
2.51,5.31081
-2.4,5.31341
-0.55,5.31367
-3.61,5.31601
-10.38,5.31627
-3.6,5.31862
-17.12,5.32092
-12.75,5.32103
-10.89,5.32403
-13.95,5.32703
-12.71,5.33003
-7.77,5.33304
-8.37,5.33604
-5.89,5.33904
-16.95,5.34204
-19.4,5.34504
-4,5.34804
4.63,5.35104
2.19,5.35404
-4.57,5.35704
-13.78,5.36004
-10.07,5.36304
-3.29,5.36604
1.03,5.36904
-8.8,5.37204
-7.55,5.37504
-7.53,5.37804
-9.98,5.38104
-6.89,5.38404
-11.8,5.38704
-10.55,5.39004
-12.38,5.39304
-3.13,5.39604
-5.58,5.39904
-5.55,5.40205
0.64,5.40505
-8.55,5.40805
-4.2,5.41105
-7.24,5.41405
-4.74,5.41705
-9.01,5.42005
-7.74,5.42305
-11.39,5.42605
-3.35,5.42905
-5.78,5.43205
-7.58,5.43505
-10.01,5.43805
-5.04,5.44105
-4.39,5.44405
-4.97,5.44705
0,5.45005
-9.81,5.45305
-22.7,5.45605
-0.5,5.45905
-3.54,5.46205
-6.58,5.46505
-7.77,5.46805
-2.81,5.47106
-13.23,5.47406
-5.19,5.47706
-7,5.48006
-1.42,5.48306
0.46,5.48606
-5.04,5.48906
-3.15,5.49206
-6.19,5.49506
-8.61,5.49806
-7.34,5.50106
-27.6,5.50406
-28.79,5.50706
-22.59,5.51006
-7.16,5.51306
-5.88,5.51606
-2.14,5.51906
-5.79,5.52206
-13.74,5.52506
-8.77,5.52806
-10.57,5.53106
-10.52,5.53406
-16.01,5.53706
-22.12,5.54007
-22.69,5.54307
-19.57,5.54607
-15.21,5.54907
-10.24,5.55207
-4.04,5.55507
-2.15,5.55807
-3.95,5.56107
-5.13,5.56407
-6.32,5.56707
1.11,5.57007
-0.07,5.57307
-9.26,5.57607
-4.29,5.57907
-6.09,5.58207
-2.96,5.58507
-4.15,5.58807
-7.79,5.59107
-6.51,5.59407
-7.08,5.59707
-7.65,5.60007
-7.62,5.60307
-6.97,5.60608
-6.32,5.60908
-5.67,5.61208
-5.02,5.61508
-6.83,5.61808
-9.87,5.62108
-8.6,5.62408
0.66,5.62708
-10.38,5.63008
-20.81,5.63308
0.15,5.63608
4.49,5.63908
0.22,5.64208
-3.44,5.64508
-5.86,5.64808
-8.29,5.65108
-11.33,5.65408
-10.07,5.65708
-4.49,5.66008
-0.15,5.66308
1.73,5.66608
-1.31,5.66908
-4.35,5.67208
-6.16,5.67509
-6.74,5.67809
-3.02,5.68109
-2.98,5.68409
-8.49,5.68709
-7.22,5.69009
-1.65,5.69309
0.23,5.69609
-9.58,5.69909
-14.48,5.70209
-14.47,5.70509
-15.07,5.70809
-12.6,5.71109
4.03,5.71409
6.5,5.71709
8.97,5.72009
2.83,5.72309
-0.23,5.72609
0.39,5.72909
0.4,5.73209
-2.66,5.73509
-6.96,5.73809
-13.72,5.74109
-27.86,5.7441
-26.61,5.7471
-24.14,5.7501
-26.59,5.7531
-17.96,5.7561
-6.88,5.7591
-14.25,5.7621
-15.47,5.7651
-6.84,5.7681
-4.98,5.7711
-6.82,5.7741
-3.11,5.7771
0.59,5.7801
-3.71,5.7831
-4.93,5.7861
-11.07,5.7891
-30.75,5.7921
-19.66,5.7951
-1.8,5.7981
0.05,5.8011
4.34,5.8041
0.63,5.8071
-4.92,5.8101
-1.86,5.81311
-9.26,5.81611
6.11,5.81911
0.55,5.82211
-2.54,5.82511
4.83,5.82811
9.74,5.83111
-10.59,5.83411
-16.14,5.83711
-3.23,5.84011
-5.09,5.84311
-1.42,5.84611
2.26,5.84911
2.86,5.85211
5.92,5.85511
5.29,5.85811
-1.5,5.86111
-8.28,5.86411
-13.83,5.86711
-7.7,5.87011
-0.94,5.87311
-2.19,5.87611
-2.82,5.87911
-0.37,5.88212
2.07,5.88512
2.06,5.88812
1.43,5.89112
0.18,5.89412
-3.53,5.89712
-7.24,5.90012
-10.95,5.90312
-11.59,5.90612
-12.23,5.90912
-11.64,5.91212
-9.81,5.91512
-7.99,5.91812
-6.17,5.92112
-4.96,5.92412
-3.75,5.92712
-3.16,5.93012
-2.57,5.93312
-1.98,5.93612
-1.38,5.93912
-4.48,5.94212
-8.2,5.94512
-11.3,5.94812
-11.94,5.95113
-11.96,5.95413
-11.99,5.95713
-11.39,5.96013
-11.42,5.96313
-12.06,5.96613
-13.31,5.96913
-15.18,5.97213
-12.13,5.97513
-4.76,5.97813
-2.33,5.98113
-1.12,5.98413
-0.53,5.98713
-0.55,5.99013
-9.19,5.99313
-15.36,5.99613
-15.39,5.99913
-9.87,6.00213
-4.96,6.00513
-4.98,6.00813
-3.14,6.01113
4.84,6.01413
2.36,6.01714
2.35,6.02014
-4.44,6.02314
-7.53,6.02614
-3.85,6.02914
-0.79,6.03214
-0.81,6.03514
-5.75,6.03814
-5.15,6.04114
-5.16,6.04414
-9.48,6.04714
-11.96,6.05014
-12.59,6.05314
-4.61,6.05614
0.91,6.05914
-0.33,6.06214
-6.5,6.06514
-10.82,6.06814
-3.46,6.07114
-3.47,6.07414
-13.95,6.07714
-18.27,6.08014
-19.52,6.08314
-17.07,6.08615
-10.32,6.08915
-6.64,6.09215
-10.35,6.09515
-5.44,6.09815
-4.22,6.10115
-3,6.10415
-7.93,6.10715
-13.48,6.11015
-20.87,6.11315
-11.03,6.11615
-9.81,6.11915
-6.12,6.12215
-9.21,6.12515
-5.52,6.12815
-6.76,6.13115
-4.92,6.13415
-8.62,6.13715
-12.32,6.14015
-5.56,6.14315
-6.19,6.14615
-12.35,6.14915
-11.12,6.15215
5.48,6.15516
-14.83,6.15816
-8.07,6.16116
0.54,6.16416
-0.09,6.16716
5.44,6.17016
-3.79,6.17316
-1.96,6.17616
-9.35,6.17916
-1.36,6.18216
0.48,6.18516
-3.83,6.18816
-3.22,6.19116
-8.77,6.19416
-18.01,6.19716
-10.02,6.20016
-18.02,6.20316
-13.72,6.20616
-22.34,6.20916
-11.88,6.21216
-6.96,6.21516
-9.42,6.21816
-16.2,6.22116
-5.12,6.22417
2.87,6.22717
5.94,6.23017
-1.44,6.23317
-11.91,6.23617
-19.3,6.23917
-13.76,6.24217
-9.46,6.24517
-16.85,6.24817
-6.39,6.25117
4.07,6.25417
8.99,6.25717
11.44,6.26017
4.67,6.26317
-13.18,6.26617
-15.03,6.26917
-14.42,6.27217
-14.42,6.27517
-7.66,6.27817
-10.74,6.28117
-16.28,6.28417
-10.13,6.28717
-3.98,6.29017
-3.37,6.29318
-8.29,6.29618
-5.84,6.29918
-5.84,6.30218
-7.7,6.30518
-7.71,6.30818
-8.94,6.31118
-8.34,6.31418
-13.88,6.31718
-17.58,6.32018
-9.59,6.32318
-7.75,6.32618
-10.84,6.32918
-10.23,6.33218
-18.24,6.33518
-14.55,6.33818
-13.94,6.34118
-9.03,6.34418
2.65,6.34718
-7.81,6.35018
-12.13,6.35318
-6.6,6.35618
-1.07,6.35918
-1.08,6.36219
-2.93,6.36519
-4.78,6.36819
-6.02,6.37119
-6.65,6.37419
-8.5,6.37719
-9.12,6.38019
-6.67,6.38319
-4.22,6.38619
-4.84,6.38919
-7.31,6.39219
-10.39,6.39519
-14.09,6.39819
-8.56,6.40119
-3.04,6.40419
-6.13,6.40719
-11.07,6.41019
-16.63,6.41319
-17.26,6.41619
-12.35,6.41919
-8.67,6.42219
-5,6.42519
-6.24,6.42819
-12.41,6.4312
-11.2,6.4342
-9.37,6.4372
-9.38,6.4402
-11.24,6.4432
-13.72,6.4462
-13.12,6.4492
-15.6,6.4522
-11.31,6.4552
-3.94,6.4582
-6.41,6.4612
-9.51,6.4642
-15.06,6.4672
-8.92,6.4702
-8.32,6.4732
-24.95,6.4762
-14.51,6.4792
-11.45,6.4822
-12.08,6.4852
-8.4,6.4882
-9.65,6.4912
-13.35,6.4942
-12.14,6.49721
-20.15,6.50021
-17.09,6.50321
-9.72,6.50621
-15.28,6.50921
-10.98,6.51221
-11,6.51521
-5.48,6.51821
-10.42,6.52121
-1.2,6.52421
-12.91,6.52721
-15.39,6.53021
-14.17,6.53321
-7.42,6.53621
-12.97,6.53921
-15.45,6.54221
-23.46,6.54521
-6.86,6.54821
-19.8,6.55121
-9.97,6.55421
-4.45,6.55721
-6.93,6.56021
-19.25,6.56321
-16.19,6.56622
2.26,6.56922
-13.14,6.57222
-9.46,6.57522
0.37,6.57822
-17.5,6.58122
-12.59,6.58422
-13.83,6.58722
-9.54,6.59022
-9.56,6.59322
-15.11,6.59622
-12.05,6.59922
-15.75,6.60222
-18.22,6.60522
-9,6.60822
-21.93,6.61122
-23.17,6.61422
-12.1,6.61722
-9.65,6.62022
-4.73,6.62322
-1.66,6.62622
-9.05,6.62922
-13.37,6.63222
-12.76,6.63523
-2.31,6.63823
-1.7,6.64123
-8.48,6.64423
-14.64,6.64723
-14.03,6.65023
-24.5,6.65323
-11.58,6.65623
-1.75,6.65923
-1.75,6.66223
-4.22,6.66523
-18.38,6.66823
-20.24,6.67123
-7.94,6.67423
-3.02,6.67723
-15.95,6.68023
-5.5,6.68323
-6.74,6.68623
-2.44,6.68923
-10.45,6.69223
-9.22,6.69523
-0.62,6.69823
-6.16,6.70123
-0.62,6.70424
-0.62,6.70724
1.23,6.71024
-4.31,6.71324
-0.01,6.71624
-8.01,6.71924
-3.08,6.72224
-3.08,6.72524
3.07,6.72824
-0.62,6.73124
-4.31,6.73424
-2.47,6.73724
-9.85,6.74024
-6.77,6.74324
-0.01,6.74624
-3.08,6.74924
-6.16,6.75224
-6.77,6.75524
4.92,6.75824
5.53,6.76124
2.46,6.76424
-14.16,6.76724
-12.31,6.77024
-2.47,6.77325
-6.77,6.77625
-12.93,6.77925
-15.39,6.78225
-13.54,6.78525
-9.85,6.78825
-12.31,6.79125
-8.01,6.79425
-4.31,6.79725
-8.62,6.80025
-9.84,6.80325
-21.53,6.80625
-20.9,6.80925
-4.9,6.81225
-13.5,6.81525
-18.42,6.81825
-7.95,6.82125
-1.17,6.82425
-4.86,6.82725
-12.85,6.83025
-6.69,6.83325
-2.99,6.83625
-15.9,6.83925
-6.67,6.84226
0.11,6.84526
-2.34,6.84826
-3.56,6.85126
-12.17,6.85426
-11.55,6.85726
-8.46,6.86026
-6.61,6.86326
-4.76,6.86626
-1.67,6.86926
-11.51,6.87226
-10.89,6.87526
-3.5,6.87826
-5.33,6.88126
-7.79,6.88426
-12.09,6.88726
-6.54,6.89026
-12.07,6.89326
-7.14,6.89626
-4.06,6.89926
-5.28,6.90226
-0.97,6.90526
-5.27,6.90827
-5.27,6.91127
-5.27,6.91427
-8.34,6.91727
-7.11,6.92027
-4.64,6.92327
-5.87,6.92627
0.29,6.92927
-10.78,6.93227
-13.24,6.93527
-10.77,6.93827
-5.85,6.94127
-11.38,6.94427
-5.22,6.94727
-6.45,6.95027
-11.37,6.95327
-1.52,6.95627
-5.21,6.95927
1.56,6.96227
-1.51,6.96527
15.11,6.96827
10.81,6.97127
0.96,6.97427
-5.19,6.97728
-9.49,6.98028
-13.18,6.98328
-2.71,6.98628
-0.86,6.98928
-3.93,6.99228
8.38,6.99528
3.46,6.99828
-5.78,7.00128
-2.72,7.00428
-10.12,7.00728
-5.82,7.01028
-7.07,7.01328
